Component1_fraction,Component2_fraction,Component3_fraction,Component4_fraction,Component5_fraction,Component1_Property1,Component2_Property1,Component3_Property1,Component4_Property1,Component5_Property1,Component1_Property2,Component2_Property2,Component3_Property2,Component4_Property2,Component5_Property2,Component1_Property3,Component2_Property3,Component3_Property3,Component4_Property3,Component5_Property3,Component1_Property4,Component2_Property4,Component3_Property4,Component4_Property4,Component5_Property4,Component1_Property5,Component2_Property5,Component3_Property5,Component4_Property5,Component5_Property5,Component1_Property6,Component2_Property6,Component3_Property6,Component4_Property6,Component5_Property6,Component1_Property7,Component2_Property7,Component3_Property7,Component4_Property7,Component5_Property7,Component1_Property8,Component2_Property8,Component3_Property8,Component4_Property8,Component5_Property8,Component1_Property9,Component2_Property9,Component3_Property9,Component4_Property9,Component5_Property9,Component1_Property10,Component2_Property10,Component3_Property10,Component4_Property10,Component5_Property10,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
0.05,0.35,0.24,0.2,0.16,1.2929246000282983,-1.4170234549485956,-1.3423480213831154,1.2947668773055507,0.4415684683605163,0.9223899545265294,2.5650271996571896,0.090319967118905,-0.0794257931795945,-2.0803327703803487,-0.990840956268788,-0.8353462311576888,1.7902174529072896,-0.494794812269886,0.7669086889373253,0.4811083165831564,-0.1835071113703597,0.6673743875234266,-0.0926268798581513,-1.395083590351028,-1.4227272311209362,-0.0550621626987536,0.4199890555084983,0.9327821127733787,-0.3505220322130206,-0.7624026941176766,-0.1212760105945537,0.7248709291533553,1.2025255340127214,-0.2119638791060616,0.4347368538590891,-1.931139472363852,1.2202548451515105,0.1962131477980158,-1.2401267051812277,-0.2498053291831859,1.0451020903009292,2.744228507667036,1.226068951249245,-1.0691505956592493,-0.6823890388231848,1.5844794296759976,0.7154085280667631,0.9832856752071512,0.4614527660767559,-0.0705531952643426,-0.8300838487757125,0.1927727529972168,-0.421570086548303,1.0015601294974552,-0.6371379105992186,-0.1704458293470848,-0.9578214470919948,-0.27844300937437,-0.4469712924104799,0.3061012263996321,-0.9498072106951346,0.8186551953179682,0.5604356692693921,-0.9744880329686468
0.09,0.22,0.32,0.1,0.27,-1.6470516940431912,-0.645989344910412,0.4063190964876665,0.2459211080788396,0.6781544708487977,-0.960939719456366,0.4905108841048247,-0.8913135444675641,0.6958580687604609,0.1502453704885243,0.1892339370068199,-0.7096302283562604,1.409293708350143,-0.2806342262937657,-1.0956352115268917,-1.3010451299750183,0.1220800228890905,-0.2105260565767623,-2.1106195986263896,0.9406300423490496,0.4733126597304354,-0.8430617736588444,-1.3506862017806425,0.234440981325312,-1.2305103755837037,0.441809603733066,-0.359771257901416,-0.3612221929956558,-1.430754751749285,-1.1578763302279569,0.6439283632571398,-0.5470051139789783,-1.162893770484945,-0.0761403716773174,-0.595981031122592,-0.8433069250617308,-0.5219487309944758,0.7334481636725689,-1.871489616797436,-0.7362317272608889,0.9714519308358492,1.0541906452269536,-0.5473644154616235,-1.3597975808269842,-1.5150469397549102,0.7910617303783329,-1.749294010504198,0.2964001707695228,-1.671178434639406,-2.0331433798568286,1.352136362196393,1.150887466843273,-0.610863859583643,1.2631667154416606,-0.8592657345699941,0.2824631908371113,-0.6093304338721707,0.791727309782278,-0.0145672552997569,-0.8066572024463213
0.16,0.02,0.48,0.22,0.12,0.4567754936364817,-0.7316787300958392,0.411514839024054,0.7096255616498385,-1.270708074064386,-1.9839182331796688,-0.7980699092437874,1.1350994940705856,-0.8987937738191069,-0.7964424310891923,1.710463195033274,-0.4217210405934005,0.9682013268686304,-0.1241515498896695,1.3258374676035998,1.4559614839312165,-0.4890942456298129,0.1696670491359174,1.4183324924859038,0.1410356271272372,1.396732427535445,-0.5262266512235343,0.2543800695051584,-1.988429353936499,0.8305724001218671,-1.1732802549487449,-0.137926948170983,0.1337367190380763,0.4784741531552264,0.5164069487292983,-0.726213816818939,-0.969002414572061,-1.1289732093083524,0.5648661204211718,-0.0885868133163336,0.290968074861309,-0.7247881477617393,-0.3928942232611817,0.3723934509251292,0.8195690175166997,-0.4887080484653079,-1.0922950056374172,-1.22894201980556,-0.5572352866139293,-0.2694037372732196,1.5624316803968237,0.9080464269381212,-0.3137942843654642,-0.4000427893293414,1.0719009393169214,0.3699657422307964,0.5378169423931013,0.0126541237646995,0.8895530644862457,-0.6934923531569627,0.6030919296210421,0.0024811194501403,0.2707312635482651,-0.2401948010926634,-0.6129426999484443
0.03,0.47,0.08,0.27,0.15,0.506272953285607,0.9212916564929012,-1.6487969129041544,0.0341079674459265,-1.5649755187729135,-0.1215727338372465,-1.1094292860956727,1.5389344856156917,0.9398122895333914,0.4018393654820498,0.4894896790828597,0.7950535357437549,0.6587007844159481,0.1767766739643646,0.8411565118811395,0.2373950247461408,-0.3872318675433285,-0.8845047439765147,-0.2447368837854067,-0.0524491177325851,1.0110789879798423,0.8124017410656728,0.6341836430837957,0.5013312347683605,-0.5344327743624266,1.2821056429952873,1.4402119132396476,0.5731301069815683,0.1165179094347811,-0.1421700749889811,-0.9665085667816922,-0.135500038661708,-0.0563500585891201,-0.4049160377106293,0.1800408244557062,-0.0085676627875091,-0.5503841632515718,-0.9752530189314446,-0.2405017800767993,-0.677214687746435,-0.8655524017439505,0.9450216405363776,-0.2714787555134121,0.034749669336645,-0.4910198018311369,-0.6526537054556384,-0.4057531984969871,0.1150521896679874,-0.007938447126842,0.1706376568516917,-0.6383308786788552,-0.1001333739624162,-1.6821354094200371,-0.713721049322426,0.0069001833131068,0.2717048541387895,-1.6604157048468375,-0.961365846913577,-0.333198629831694,-0.8271713892780085
0.05,0.22,0.16,0.45,0.12,-0.4703452530580718,0.673933828880119,-1.50171743187417,0.8024065305363379,-0.4892040637218274,-0.3592840871864138,1.7510225516604447,-2.2760332806185257,1.7605061083292777,0.2187322046644557,0.1947203376095361,-0.4959781614191137,-1.3753454379409007,0.5153209258001508,-0.4447937003688257,1.3848784404787549,0.0949167220660282,-0.4801175315366638,0.4853911350654135,-0.8948025925919267,0.1959429714483823,-1.638726750484306,0.2658734376189504,-0.0116188133124363,1.73580071923264,0.76512531283235,0.8984677724953594,-1.0877223164152587,-0.5964219980928482,-0.321214703157284,-0.099350219837708,-0.1787280067980435,-0.1584173327601209,1.347988545579224,0.3362933796388955,-1.1335595303453976,-0.2436261667811191,0.0246119273004172,-1.1842211414490904,-1.0714171289345469,-0.6237588603439659,-0.8113190427452821,0.3478448144526342,0.6050437524706568,1.0066267225623815,-0.4076447218605648,0.705737192697653,0.8145372596310544,0.1837570090610439,0.7108412160071286,0.347537942333612,0.915881606346052,0.2782435286953348,0.3889833185459822,-1.2755708230540173,-0.1401424577774261,0.2631908637896639,-0.3699767955563696,0.329276775432531,1.235399301497179
0.17,0.21,0.12,0.5,0.0,1.1689957983132997,-0.1493997667483926,-0.5561922083777315,0.8733448955165262,-0.2029735108175633,0.3227015886291219,-1.5710104658026338,0.3444015625409814,-0.3621607800264816,0.0551247674663979,-0.004286375161794,-1.5186420184048377,1.4772539673222715,-0.3072162194008742,1.437899237548544,0.0343006148819611,-0.9372887092103396,0.0003083020457237,1.4791764940568075,0.3174167481320495,-1.3494638200410178,0.6026262285500332,-0.8044029324930705,-1.5767674117965322,1.594729719690736,0.0042710154040657,1.4208699150448116,-1.295356160854646,-1.53409145371705,-0.0834165562549285,1.347217065625934,-1.0829479810673606,-0.3602599512928997,-0.4594291642722823,0.1581020881585334,-0.907793751224966,1.155741772173979,0.8714783491566012,-0.1050628785830697,-1.07908847232786,1.7562459610901269,0.2383829254333231,0.3248543427902837,-1.1136941103298057,0.4412987496312365,0.4617288215959548,-0.041250749113306,-0.3022242328666146,2.085847484764931,0.3993319153780514,-0.6638603955830916,-1.2781374341763347,-0.2376216063549626,-0.7064664153232909,-0.1028578377676194,-1.6643411739529863,-0.2431632807821724,-0.6063275300136548,-1.2732705253017933,0.4839467395686716
0.2,0.14,0.0,0.5,0.16,-1.349079455656738,-1.3912996037299188,-0.1026638358267077,-1.4962770420276252,0.5839721450174762,-0.1255072665823363,-0.4768343585017727,0.6608804063476523,-1.5945273463766847,1.273144089164732,-0.2082807248446854,0.4621992485337546,-0.7831821623111551,-1.9232007814970309,1.056447596997039,0.6232744034880822,-2.1324739454250814,1.4415858027928838,-0.9038802341368404,1.2025292826289202,-0.6024348454812178,0.5045095454732941,1.9482587307611987,-1.81241197703162,-0.6179293427566677,-2.4853546792758867,-0.2507833028556812,0.9643812628547268,-0.48211271621183,-2.1387336846491865,-1.6413600206341847,0.8012458339626266,-0.5101521608164886,-0.2010751247699747,-0.7800226522822037,-1.3635336628046923,-0.5288421691174108,1.851151106682284,0.625237607708188,-0.4931024463069608,-0.6378569566958364,0.6628066851572102,-2.656432704750216,0.1315964852635987,-0.1840225745795966,-1.0207797033072368,-0.9531985280741854,-1.0103868414538189,1.6009707426426258,-1.1000015037788349,0.4062319718517881,0.4980633618486907,-0.2442499133626971,0.7335784335048586,-0.1541941107213314,-0.7739751677647387,-0.2495065835641546,0.6815278651715424,0.4454350843555623,1.786666442933922
0.2,0.0,0.16,0.5,0.14,-0.8908885074833672,0.7153304901128261,1.458456960105706,-0.0546651842100579,1.0320288631056806,-2.055067700320039,1.0976356790347108,0.2298402145068618,-0.2693521090802582,0.1003070539019084,-2.194357743028733,-0.5630701214634011,0.7296911186288714,1.405566921368336,-0.4389974019233974,-1.2655036082487887,0.8690707955233026,0.6051609702249873,0.3687734653878514,-1.732880161487515,-0.5914775611261526,0.9690307169147436,-0.2800615477863836,-0.5948716598611549,-0.3821743261141055,-0.9739315569565944,1.0691819304759478,1.0144884839891524,-0.3748869985786085,-0.0450155636182963,-0.374302866429703,0.5483832048155997,0.7178638309684825,-0.0318086850960511,-1.000750715805418,-1.2715687648406142,-0.3154902592126805,1.0994190266407868,1.6450713930604255,0.0200058174774744,0.7352528721151805,-0.8461484982140299,1.748465976960636,1.1572816495843832,-1.8694607870933952,-0.6930801877488256,1.1677630678177642,0.7590764692941766,0.3590507149868663,-1.412550323764855,1.5848844345336806,0.7373961426772774,1.0571838832595395,0.885925747486679,1.2008695941194043,0.700220011643955,1.027558849018677,2.1994410650421004,1.2384760306572986,1.9013531384426148
0.38,0.0,0.26,0.18,0.18,0.4434445069978233,-0.4555306319137841,0.7758163253252257,1.1787405684820462,1.0320288631056806,0.9358329414055868,1.1854816467942555,-0.2002016213597757,-0.9819901181316132,0.3709251694998588,0.7962293491439328,-1.0913378845305488,0.7509016453144395,-0.7696425900565708,0.190591014934762,-0.3566561241065841,0.380131380708181,1.0130044836258636,-0.964724235707742,-0.5035571969085275,-1.1894015289719777,-0.048929870006457,0.5478092402892019,0.5422110101737871,0.8240236496595734,-1.540850562991288,-0.1153893154917708,-0.4530308487125445,0.1084620912706281,-0.0834165562549285,-1.0080980427367854,-1.4885774102301788,1.6080493688730773,0.6666805202250332,-0.3245501103792508,0.4239025303302445,-0.9710562247034632,-1.4644866457926062,-1.735180125486942,-0.7588098856571084,-0.7449353551779205,-1.3362388597505332,-1.9420250853164192,-0.2791231227171623,1.249959130422059,-0.5718007408692646,0.0846305521918737,0.3968835528084459,0.3185588940273959,-1.031046719768611,1.3979463364544766,0.7701184776832183,0.7822234235938296,0.5848584365226066,0.8288153034157945,-0.1439306045021854,0.7578098982148287,-0.2253857580060314,-0.3037409855976167,-0.6041312371482567
0.0,0.0,0.5,0.29,0.21,-0.0686875630375541,0.9829607567655038,0.9775510211129592,-0.341224116192153,1.0320288631056806,2.8568685541955943,-2.001403727961833,0.2488089780157792,0.9156157431795544,-1.387379177364155,0.4974698981413583,-1.9459461522791264,1.3452292604018945,-0.2520460450276314,-0.1224091011183531,1.0345405834630454,0.5431111856465548,1.265314453780642,0.2318744618533242,0.1421046036181767,0.6469104197086673,0.0553191057625788,-0.1760988089388589,0.4206132068977776,-1.794657941450025,-0.490379012539789,1.6834165166287365,2.53648168018992,-1.3290847707809923,0.8026863488354096,1.982611837162056,-0.245038870541164,0.3320556464149107,1.7416708914874952,-2.073798684473759,-1.8111044179030904,0.4863889304373315,-0.3883735839986054,0.3225210914219271,-0.322327881449041,-0.7463899206745461,-1.262862971351948,0.6189999246760809,0.006844654578032,1.612184612041751,-0.4527672096726576,-0.889912049670757,-0.3347964430644634,0.7306528693617882,-0.655433725461691,2.597237146914099,1.720688787979803,1.638646401455354,3.0042788752338807,2.133478552778538,3.2497942832783213,2.065164601581632,1.3479930321798834,1.857343831575012,0.7591672729682847
0.22,0.13,0.23,0.19,0.23,-0.6952439350548081,1.2470135341758355,-0.7002741456367272,-0.3173776036705615,-0.2451671927899969,1.2453495173526377,0.0767511779711072,-0.5289103258498291,1.389602884083479,-0.4875382727748356,-0.71901474458865,0.6081079771737538,-1.3753454379409007,0.6687943199657101,0.1751342190802879,-1.2451941672623708,2.6007312229935224,1.1858195316770812,0.7490484752059875,0.8561808995649273,-1.789044286520553,-1.3252132865906503,0.6007483903891135,-0.1131672999883266,0.4373745077816628,0.8633786425963009,0.3787566905643331,0.5440919352566052,-1.550341983461984,-0.039255414722801,0.7406150082125638,-0.7064869381712905,2.9213251495613712,1.8173953513416183,0.5890763745296451,0.0300501678515132,0.7342080309567175,-0.2902254826755338,-0.9124727486448664,0.0421481040899884,-1.320607622879415,0.6243979180592656,0.3013908161554573,-0.6307497582679237,1.3478389079656192,0.5527904938321241,1.78299063655929,-0.5093533069818915,0.096622710793821,0.7323246160505177,0.7098423481195381,1.1230329172101152,1.0503270139411929,1.7818730463797594,-1.1115353883816033,1.0355467597199624,1.0207397985280435,0.6330869406481007,1.0102757648439509,0.0503952339781859
0.49,0.17,0.0,0.15,0.19,-0.8244804444129795,-0.5599592464638183,-0.2676286613569393,-0.976062365506306,1.0320288631056806,-0.038619668461607,0.3376900881207633,0.7779376443171553,-1.0545797571931237,-0.6525725190182254,-0.164389520022938,-0.007444471776252,-1.1121617598832376,-0.5479587984840993,-1.668088686565833,-0.2297221179414724,0.0405901204199035,0.9369658624833268,-0.432339221962353,0.6391786719044631,-1.7892591352333984,-0.9391343591714896,-2.064668160364972,0.8445130435858715,-1.050419737870634,0.8746114612883188,-0.0213703851359683,0.8102387873823739,-1.758265428147134,-1.0757942084671492,-1.5585365343304585,1.0159167631057011,0.9366667300895596,0.8145235132735607,-1.391625867500031,-0.2972111917945494,1.0914604616776449,-1.6405906597325708,-0.70278497277854,0.2892874054540509,-1.2663411408900602,0.9059245442789724,-0.0966376376861492,-0.5592285019538298,0.4744200789835637,-0.5820094485190588,-1.7537897712650974,-1.4516836969914677,-0.4917900798577704,0.9828487810725708,-0.2708967101504868,-0.5468878981757758,-1.2686661895237197,-0.0861952083973124,-0.9095325018371728,-0.1328692160658812,-1.254920074508543,-0.6452558862772061,-0.0509712435890358,-1.2721502606874877
0.05,0.37,0.08,0.5,0.0,-1.5076935096445527,-1.0212850020942643,-0.4868490291421191,-1.5908615286678611,-2.8850349976247176,-0.2635437903892326,-0.2049796772103974,-0.2398862713323787,2.063128667521782,0.1469161493827501,-0.3988084548663585,1.578661573930907,-0.6970414518942559,0.0453713495481031,-1.1069517942060596,-0.5749826147105779,0.6381827385272745,0.0659780203051872,0.0544127906048604,0.828387510800533,-1.0733832240360248,-0.3213058704226236,-1.942072233817813,-0.6750689262616099,1.943587114109163,-1.284525760549252,-0.323778322130141,-1.8028691696867645,-0.4954464842076717,0.1148285682316958,0.0542109221503238,0.8100593031943014,-0.7103140308225001,-0.4903977108792879,1.0719723368040623,0.9020457346845324,-0.155734830713739,0.0857912453206335,-0.0180038969066607,-0.1324621324645855,0.4707457310371807,-1.3707929835554913,0.053699232566837,-0.0399372819290546,-0.114420913134017,-1.020575529154241,0.0317189063135979,0.1027275695931258,-0.5902005814301587,-0.8595260258738475,-2.202431327891637,-0.428168021583969,-0.6209206012505527,-1.101843968276108,-0.5862744080817556,-1.8534454584531528,-0.619162553184247,-1.5635845913666533,-1.230434736961404,-0.1627320225013544
0.25,0.18,0.03,0.38,0.16,0.1358443338167678,1.542071218353081,-1.332356208813141,-0.077910524147063,0.9806262426075169,-0.9573330644400354,-0.9981923801752938,-0.1867238157087024,-0.8875241494899206,-0.7298580089737033,-0.5768670926091269,-1.5785688176676944,-1.106967345184731,-0.3317920243489533,0.241653644096867,1.1614745896281573,0.3529680798851186,-2.685237544670209,-0.6452932274605078,0.3901071495158501,0.7934372418685164,0.4541736429573602,-1.8027586809233072,-0.9414384182345304,2.047548527698068,0.538032906022557,0.8735754617750435,-0.2579511010715436,-0.0373759961838782,-0.5424044207443004,0.8477878885583786,0.5190049740433281,0.8428504032317798,0.706769940147809,0.3116732422387361,1.5123807439185477,-0.4878262122859684,-0.8663558420284665,0.722370557264298,-0.0640302624219814,0.3100721884872565,-1.0387429970313244,-2.1908520008389853,0.1111953400199027,1.0895081622860143,-0.1473226767907993,0.1406546478276959,-0.5394102885930339,1.460530756023691,0.9797302230017568,0.9625129873867624,-0.3767858426490191,0.2533302368386741,0.5957403875213084,-0.1805306882522734,0.4352012667795537,0.2387691480790279,0.8123622655460396,0.459713680469023,0.9075853495089458
0.44,0.07,0.07,0.21,0.21,0.6025523012315169,0.3403755461901403,1.5279999755927132,1.0863603813185891,1.0320288631056806,0.2807332393481637,1.2785256008117645,0.4190286716089584,-0.3817168928330064,-0.1225129586774239,-0.0037876114706354,-0.2575737208733974,-1.1251477966295014,0.6753144314825466,-1.5303575949339945,1.1817840306145753,-0.0476906072550481,-0.4524671238484689,-0.417128221569627,1.6301198790042206,0.3759861928119449,0.6458077895916233,0.712199232704719,-0.0704648594374412,-1.864238415111896,1.762410143452946,0.7615600635335987,0.3623304468278059,2.5120126659376214,-1.6582412642833004,-1.2403948165543257,0.7282199460429852,0.4486384760443668,-0.5029123975218457,0.1304349040504327,0.2554446216773371,0.7435141724226755,-1.4178738320629185,-1.4257476306142147,-1.760966290765148,-0.2737680239260352,-0.509142541741737,1.9951168396098065,0.0668756106974013,0.24655470700068,-0.085457908433043,1.5101325411477875,0.8351621340420475,-0.5092169395112179,0.4949676962163444,1.6227015226581916,0.5956895018250978,-0.1557962991560223,1.5207062224109258,-0.0802645301395512,1.6002836734475987,-0.1627619180205305,0.2840488591121132,0.71196887847352,-0.021748617698351
0.09,0.34,0.07,0.5,0.0,0.253601382458316,-0.498460502821799,-1.7104463964608774,-1.3626163373898228,0.5256209618135372,-0.6258486806662363,1.6777309454231946,0.785674903116845,0.5142182413371404,0.1433491267694202,0.5623091779916675,1.9968464122651937,-0.9208341518215803,1.6071888313505351,1.1447721447368973,-1.4178244156469224,1.2221937062231123,0.124735136642601,0.3028591303527084,-1.912468211965141,0.0062315580068206,-1.2873974816548237,0.9720190088529664,0.3799938122274259,1.0818806991123806,0.8949117360329414,-0.9839291300845976,-1.149728637993375,0.2001317462420396,-0.8427001831627793,0.4699279488980142,-0.6622097475073749,-0.0004269712439271,-0.3832804777523075,-0.384759753328156,-2.1404699542185863,0.5339536534855559,1.3485564793339453,0.55198369312618,0.8392704221404311,0.7397284582586346,-1.2269321892280645,0.4568366801111858,-0.7862205547801989,-1.16149237218736,-0.7302398835940789,0.7517322835591608,0.2742661592065066,-0.7045002785689333,1.6519527404883174,-1.9494027982005164,-0.8346281002114987,-0.5827506953784214,-0.9676332392921244,-1.0917495331806932,-1.3855335750104474,-0.5817370667705413,-1.214692857034665,-1.464423622820752,-0.0457047821863612
0.32,0.12,0.11,0.31,0.14,-1.184417083656925,0.4645655298883007,-0.3438661912658283,0.2701684023234735,0.9694080811307182,-0.980940260910574,0.856449116665306,-1.2504721061693005,0.1416577193958729,0.561641978559223,-0.8880956358906061,0.0303354668894624,-0.6121993451519835,1.2154805933005357,0.0122858341849273,0.7045121674337541,1.799413848713186,-0.5077679392248589,-0.8481065660301801,1.5328430183288406,-0.6264979013197838,1.9593959867206163,-0.0124053842878177,-1.211974001968511,0.630971943323215,-0.5316562378538465,-0.63594135386606,1.6090068419370338,1.3094734648127029,-0.5048674504419886,1.2659931745512472,-0.2611968974659113,-0.2678187823206595,-1.188462689534527,0.5655531739443426,-0.0877837256367811,-0.6529240553301779,-1.1310643855149476,0.2532470160022707,-1.0445674270579577,0.6724827764532711,-0.4751390812643429,1.5603793199040366,-2.0800518062982416,-1.1400103779140351,1.1487748464271403,-0.2477099163638348,0.0278995191386083,-1.1904021300826149,1.726105121283226,0.0877094945885553,-0.0068341543173748,0.1747048019882963,0.5340759985286675,0.6070265616704541,0.480810553345696,0.1615394367083749,0.2369250594246544,-0.8871052502332072,0.2710948413016374
0.21,0.25,0.0,0.38,0.16,-0.592916269096914,-0.1250387685744015,1.1190350871037669,-1.507899711996128,1.0320288631056806,1.373877587025564,1.0716457477449055,-0.3427169366701931,-0.0539034086693814,1.273144089164732,0.6231583483127257,-1.8423770100748404,-1.048097311934989,0.5258534136350423,0.0500997811860533,-1.4990621795925942,1.1542854541654552,1.534905928740542,-0.0013608775017999,-1.995848378258325,0.2833863975760344,1.614199010583431,-1.1350984786763985,1.0330286957739383,0.5321949571836194,-0.7337116391452769,0.1237786969696883,-1.5899953544097902,2.32311761932987,0.8504955846680183,0.741681405031925,0.1087589657591552,0.1482428757147336,-0.0772009383419461,0.3994281874274238,0.0236138627450107,-1.753806123562337,0.0162738593272189,0.1137039053723654,-0.4087176689805394,-0.5306666685601688,0.976134118544032,-0.2275792540676063,0.6134856056749434,0.5426156462585278,-0.8306935668680585,1.7670825600207236,1.107184105694351,-1.6978312788152583,-1.4724959400149409,0.1690699176198377,0.9007373851862778,-0.4264140749201117,-0.2022693523834607,0.4264137888567372,1.177981076571044,-0.4283877220160922,0.1770690529893435,0.718272042523604,0.3940422831855066
0.21,0.07,0.22,0.5,0.0,-0.4013450536968377,1.1838112242279446,-0.1999840902582274,-0.2047579394929854,1.0320288631056806,0.6171357890533272,0.7415736203643588,0.9129652898214228,-0.6283227899186846,-0.7978692401345243,0.2510806347101882,-0.1787569522776809,1.1166750136676074,0.1506962278970152,-0.4679788941505388,1.1868613908611791,0.6857185149676313,-0.1932445517716408,1.4234028259501472,0.8390772757099152,-1.07896929056998,-1.8068537751314369,0.1154148004928908,-0.0988463595596731,1.519146224771765,-0.7829736391922211,0.6059831215315893,1.007174358028353,-0.4150271959827615,-1.3349049062828402,0.3743077007619466,0.2833495943486345,-0.0424456844131288,-0.0617166650384402,-0.1859704261021144,-0.5601095003755759,-0.9691605292196576,1.1521598180375248,-0.6535344631444545,0.4330379197218965,0.5419075507180611,1.1361018152028537,-1.3214715724219364,-0.6083553976843339,0.1436754835171481,-0.8159930278523543,0.8385350490196014,-1.0116444557471718,-0.4989658455974218,1.0784845619108638,-0.782202829083145,-0.5850188835959228,0.5493184290806462,0.0117423505910005,-1.363537665771581,-0.5569901233703224,0.5291338329243217,-0.2452889777498061,-1.3530248459355383,0.0530111369969914
0.0,0.16,0.18,0.5,0.16,0.1357208987553016,0.5608170261701241,0.8205796456386978,1.0072059910158495,0.9027688532536284,-1.3006210464491037,1.100234672163689,0.1759289919025703,-0.7019068075974761,-2.1164785995287567,-1.1429638820714334,0.2752536899637489,-0.6143636846096926,0.0940214124045058,0.6603672032261251,2.0855541545101737,0.4616212831773679,0.128191437603625,-0.3968468877126598,0.3911761260067878,0.0103136835508644,-0.0315550407116213,-0.1057454647271353,-1.1028744739756962,-0.8329466496019728,1.0163073790057555,0.3634512832971072,-0.9173140981345692,-0.7669831137063177,1.836633075576786,-0.1995915208576715,-1.0699376217253531,0.6021977732627182,0.0152804748132314,-1.2948516640558378,0.8491937677522836,-0.1176485850845417,0.6205326407584116,0.0333609022824227,0.0849507132503947,1.3751498009752037,-1.4226930021788806,0.7291271222685811,0.4737260359595359,1.374164115493295,-0.7036972437046121,0.2592735663652695,0.6128159269771963,-0.3416115540207315,1.5611680499824,2.045608706889696,0.4044937096829397,0.6286295508628603,1.33934037243257,-0.4346719770153214,0.751738807100734,0.6068392920036213,0.716943888539138,0.7834904950418501,2.108009476928268
0.2,0.5,0.0,0.12,0.18,1.1159187218815845,0.6039172537087222,-0.7302495833466384,-0.1871235436787104,-0.024320103418425,0.2377812568809352,0.471278334950372,-0.767766992666064,0.2573370985395593,-1.36074540851796,0.8236613521575246,1.9154241306580504,-0.4585312436544968,0.0543991962637244,-1.316722595088217,-0.402352366326024,0.8690707955233026,1.0406548913140583,0.0899051248545536,1.0122514672419127,0.7126541258390404,0.9889606681647076,-0.2285155332154187,-1.1885397358125345,-0.3389252866027081,-0.3650586497830156,-1.0369093860096052,2.4219664841768247,-1.064492812113523,0.9932512747947032,1.6795774076602148,1.0033260927747285,-0.2809591798935751,-0.9670163699611272,-1.0124513751639068,-0.1932401093048772,-0.6575771260631544,-1.7376337159025683,0.8316917642551036,0.61645276630743,-0.7087949970695494,-1.4226930021788806,-2.4659807728312337,-0.0526000617354846,1.1495796299085173,-2.2417411382226877,-0.2335309785794606,-0.0205186311554907,2.258065862516616,0.7894981806821039,-0.4402981774590132,-1.110198838815259,-1.3047790346003467,-0.3654986173639812,0.0992787369876285,-1.1055137691159782,-1.2902839875181031,-1.915110575370616,0.0604275332961776,-2.123970891074382
0.07,0.17,0.3,0.38,0.08,-1.9095980697880028,-0.6035705438941664,-0.0452109135493646,-0.5875044850075086,0.2435762900573375,-0.2792819213695917,1.0092699126493674,0.6122105526076671,-0.7685301749553007,-1.27799048388871,0.2002067382122559,1.258183473525187,-0.0334549741600459,0.5223425843567464,-1.303197898715552,2.5628260176909947,-0.2038795869876572,0.9818977749766432,0.013850122890926,-1.042321348341405,-0.004510877635393,0.2040272035507653,-1.5173400394306913,1.4584908168724309,1.040405279517855,-0.4715674246097827,0.6757825063216826,1.8217714911548883,0.5880610588710442,-0.4886430310530122,-1.1385539203053228,0.1093884992757008,0.1919423374107027,-0.2140140380783839,2.238138052867072,-0.1521467767018172,-1.5158101723681263,-1.7609401227674122,0.3294858099560414,1.257620160146124,-1.0067571445698555,1.5371223835050556,-0.1538772893557901,-0.4928661559312488,-1.7101815640995268,0.2355038600765032,-1.450844661530653,-0.0549772627933693,0.0458797959205617,-1.128761539320785,-0.4739398773047965,-0.170986694388506,0.1801902974429741,0.2692818575602673,-0.311411446642082,0.9832703349182316,0.1669312440730641,-0.3636838657844452,-0.0917488559130679,-0.0289079312235034
0.3,0.03,0.31,0.18,0.18,0.4020937614056637,0.1040908995655428,-1.324362758757171,1.2508812786313843,-2.0473564622752067,0.8545192646737355,0.4546447789248902,1.1111389506908995,1.1592385044133895,-0.6373532225346851,-2.070664347621993,0.3625383758466071,-0.1607181342734576,-1.1603477340270592,0.1389763573492843,1.323950117519501,-0.4687217700125154,-0.5319620459520282,-0.9190912345295664,0.3184857246229872,1.751877349867151,-0.3476236265603979,0.5833341962773017,-2.035818647718587,0.5639836833860029,2.413507622095332,-1.4540237818636392,-0.5891609244306839,0.2751341912186489,-0.7937389175510714,1.5061101917107724,-0.0280596518374121,0.0669557651474097,1.3045053123296546,1.019319369690851,-1.5832344621132255,-1.7839649153501644,-0.509828092186521,0.0854719213144433,0.2825749799849036,-1.2722712925301336,1.3227766832487795,0.7550505347602856,-0.4735202423380903,-0.3666585840742803,0.7259301755726426,-0.2487473996163501,-2.5157511505976355,0.4364464740359924,-0.9627849486630208,-0.1508841213389533,1.1809054766421136,0.9959291840156408,0.7916155054979327,-0.6000442937959038,1.0587302176755051,0.9674560551593844,0.2859513727640921,0.3579626036604789,-1.2424115737368535
